formula,T(K),S（uV/K）,κ（W/mK）,PF（mW/mK^2）,ZT,ρ（μΩm）,composition
Bi0.85Ba0.15CuSeO,600.0,110.0,0.58,3.63,0.3755172413793104,0.0033333333333333,Bi0.85 Ba0.15 Cu1 Se1 O1
Bi0.85Ba0.15CuSeO,700.0,120.0,0.56,3.6,0.45,0.004,Bi0.85 Ba0.15 Cu1 Se1 O1
Bi0.85Ba0.15CuSeO,800.0,140.0,0.55,4.311999999999999,0.6272,0.0045454545454545,Bi0.85 Ba0.15 Cu1 Se1 O1
Bi0.85Ba0.15CuSeO,900.0,150.0,0.54,4.5,0.7499999999999999,0.005,Bi0.85 Ba0.15 Cu1 Se1 O1
Bi1.95Ge0.05Te3,300.0,200.0,0.4,20.0,1.4999999999999998,0.002,Bi1.95 Ge0.05 Te3
BiCuSeO,300.0,350.0,0.55,0.0,0.0,inf,Bi1 Cu1 Se1 O1
BiCuSeO,400.0,370.0,0.48,0.0,0.0,inf,Bi1 Cu1 Se1 O1
BiCuSeO,500.0,390.0,0.44,0.7605,0.0864204545454545,0.2,Bi1 Cu1 Se1 O1
BiCuSeO,600.0,400.0,0.42,1.6,0.2285714285714285,0.1,Bi1 Cu1 Se1 O1
BiCuSeO,700.0,405.0,0.38,2.460375,0.4532269736842105,0.0666666666666666,Bi1 Cu1 Se1 O1
BiCuSeO,800.0,410.0,0.36,3.362,0.7471111111111111,0.05,Bi1 Cu1 Se1 O1
BiCuSeO,900.0,410.0,0.35,4.2025,1.0806428571428572,0.04,Bi1 Cu1 Se1 O1
BiSbTe,300.0,255.0,0.75,14.95575,0.59823,0.0043478260869565,Bi1 Sb1 Te1
BiSbTe,400.0,230.0,0.8,9.522,0.4761,0.0055555555555555,Bi1 Sb1 Te1
Ca2.95K0.05Co4O9,300.0,125.0,2.9,1.046875,0.0108297413793103,0.0149253731343283,Ca2.95 K0.05 Co4 O9
Ca2.95K0.05Co4O9,400.0,130.0,2.6,1.1323,0.0174199999999999,0.0149253731343283,Ca2.95 K0.05 Co4 O9
Ca2.95K0.05Co4O9,500.0,135.0,2.3,1.2392999999999998,0.026941304347826,0.0147058823529411,Ca2.95 K0.05 Co4 O9
Ca2.95K0.05Co4O9,600.0,142.0,2.0,1.5324639999999998,0.04597392,0.0131578947368421,Ca2.95 K0.05 Co4 O9
Ca2.95K0.05Co4O9,700.0,150.0,1.8,1.9125,0.074375,0.0117647058823529,Ca2.95 K0.05 Co4 O9
Ca2.95K0.05Co4O9,800.0,160.0,1.6,2.3552,0.1177599999999999,0.0108695652173913,Ca2.95 K0.05 Co4 O9
Ca2.95K0.05Co4O9,900.0,165.0,1.5,2.640825,0.1584495,0.0103092783505154,Ca2.95 K0.05 Co4 O9
Ca2.85K0.15Co4O9,300.0,127.0,2.7,0.838708,0.0093189777777777,0.0192307692307692,Ca2.85 K0.15 Co4 O9
Ca2.85K0.15Co4O9,400.0,130.0,2.4,0.8787999999999999,0.0146466666666666,0.0192307692307692,Ca2.85 K0.15 Co4 O9
Ca2.85K0.15Co4O9,500.0,135.0,2.1,0.965925,0.0229982142857142,0.0188679245283018,Ca2.85 K0.15 Co4 O9
Ca2.85K0.15Co4O9,600.0,142.0,1.8,1.20984,0.0403279999999999,0.0166666666666666,Ca2.85 K0.15 Co4 O9
Ca2.85K0.15Co4O9,700.0,150.0,1.6,1.5074999999999998,0.065953125,0.0149253731343283,Ca2.85 K0.15 Co4 O9
Ca2.85K0.15Co4O9,800.0,160.0,1.5,1.8944,0.1010346666666666,0.0135135135135135,Ca2.85 K0.15 Co4 O9
Ca2.85K0.15Co4O9,900.0,170.0,1.3,2.1675,0.1500576923076923,0.0133333333333333,Ca2.85 K0.15 Co4 O9
Ca2.9K0.1Co4O9,300.0,127.0,3.3,0.8548370000000001,0.0077712454545454,0.0188679245283018,Ca2.9 K0.1 Co4 O9
Ca2.9K0.1Co4O9,400.0,132.0,2.8,0.923472,0.0131924571428571,0.0188679245283018,Ca2.9 K0.1 Co4 O9
Ca2.9K0.1Co4O9,500.0,137.0,2.6,1.032295,0.0198518269230769,0.0181818181818181,Ca2.9 K0.1 Co4 O9
Ca2.9K0.1Co4O9,600.0,145.0,2.2,1.3245749999999998,0.0361247727272727,0.0158730158730158,Ca2.9 K0.1 Co4 O9
Ca2.9K0.1Co4O9,700.0,155.0,2.0,1.68175,0.05886125,0.0142857142857142,Ca2.9 K0.1 Co4 O9
Ca2.9K0.1Co4O9,800.0,165.0,1.8,2.041875,0.09075,0.0133333333333333,Ca2.9 K0.1 Co4 O9
Ca2.9K0.1Co4O9,900.0,170.0,1.3,2.312,0.1600615384615384,0.0125,Ca2.9 K0.1 Co4 O9
Cu1.98Ag0.2Se,400.0,200.0,1.0,4.0,0.05,0.01,Cu1.98 Ag0.2 Se1
Cu1.98Ag0.2Se,500.0,260.0,0.6,6.084,0.32,0.0111111111111111,Cu1.98 Ag0.2 Se1
Cu1.98Ag0.2Se,600.0,300.0,0.5,7.199999999999998,0.6,0.0125,Cu1.98 Ag0.2 Se1
Cu1.98Ag0.2Se,700.0,325.0,0.5,7.39375,0.58,0.0142857142857142,Cu1.98 Ag0.2 Se1
Cu1.98Ag0.2Se,800.0,310.0,0.5,5.766,0.52,0.0166666666666666,Cu1.98 Ag0.2 Se1
Cu1.98Ag0.2Te,300.0,50.0,2.0,7.0,0.1,0.0003571428571428,Cu1.98 Ag0.2 Te1
Cu2Se,300.0,75.0,1.4,5.625,0.12,0.001,Cu2 Se1
Cu2Se,400.0,110.0,1.5,6.170999999999999,0.12,0.0019607843137254,Cu2 Se1
Cu2Se,500.0,140.0,1.5,9.8,0.25,0.002,Cu2 Se1
Cu2Se,600.0,160.0,1.4,6.656000000000001,0.38,0.0038461538461538,Cu2 Se1
Cu2Se,700.0,175.0,1.3,7.65625,0.5,0.004,Cu2 Se1
Cu2Se,800.0,200.0,1.2,9.8,0.8,0.0040816326530612,Cu2 Se1
Cu2Te,300.0,25.0,4.2,6.25,0.02,0.0001,Cu2 Te1
Sr0.9Sm0.1TiO3,300.0,100.0,4.5,4.0,0.0266666666666666,0.0025,Sr0.9 Sm0.1 Ti1 O3
Sr0.9Sm0.1TiO3,400.0,140.0,4.2,11.76,0.1119999999999999,0.0016666666666666,Sr0.9 Sm0.1 Ti1 O3
Sr0.9Sm0.1TiO3,600.0,150.0,3.6,9.0,0.15,0.0025,Sr0.9 Sm0.1 Ti1 O3
Sr0.9Sm0.1TiO3,700.0,160.0,3.5,7.68,0.1536,0.0033333333333333,Sr0.9 Sm0.1 Ti1 O3
Sr0.9Sm0.1TiO3,800.0,170.0,3.15,5.779999999999999,0.1467936507936508,0.005,Sr0.9 Sm0.1 Ti1 O3
Sr0.9Sm0.1TiO3,900.0,200.0,3.1,0.7999999999999999,0.0232258064516129,0.05,Sr0.9 Sm0.1 Ti1 O3
Sr0.9Dy0.1TiO3,300.0,100.0,3.5,6.0,0.0514285714285714,0.0016666666666666,Sr0.9 Dy0.1 Ti1 O3
Sr0.9Dy0.1TiO3,400.0,145.0,3.2,12.615,0.1576875,0.0016666666666666,Sr0.9 Dy0.1 Ti1 O3
Sr0.9Dy0.1TiO3,600.0,155.0,2.8,9.61,0.2059285714285715,0.0025,Sr0.9 Dy0.1 Ti1 O3
Sr0.9Dy0.1TiO3,700.0,165.0,2.6,8.1675,0.2198942307692308,0.0033333333333333,Sr0.9 Dy0.1 Ti1 O3
Sr0.9Dy0.1TiO3,800.0,175.0,2.5,3.0625,0.098,0.01,Sr0.9 Dy0.1 Ti1 O3
Sr0.9Dy0.1TiO3,900.0,225.0,2.4,1.5187499999999998,0.056953125,0.0333333333333333,Sr0.9 Dy0.1 Ti1 O3
Sr0.9Gd0.1TiO3,300.0,100.0,3.6,4.0,0.0333333333333333,0.0025,Sr0.9 Gd0.1 Ti1 O3
Sr0.9Gd0.1TiO3,400.0,140.0,3.5,11.76,0.1344,0.0016666666666666,Sr0.9 Gd0.1 Ti1 O3
Sr0.9Gd0.1TiO3,600.0,150.0,3.2,9.0,0.16875,0.0025,Sr0.9 Gd0.1 Ti1 O3
Sr0.9Gd0.1TiO3,700.0,160.0,3.1,7.68,0.1734193548387096,0.0033333333333333,Sr0.9 Gd0.1 Ti1 O3
Sr0.9Gd0.1TiO3,800.0,170.0,3.0,5.779999999999999,0.1541333333333333,0.005,Sr0.9 Gd0.1 Ti1 O3
TiCoSb,300.0,30.0,18.0,0.009,1.5e-05,0.1,Ti1 Co1 Sb1
TiCoSb,400.0,170.0,15.0,0.289,0.0007706666666666,0.1,Ti1 Co1 Sb1
TiCoSb,500.0,300.0,12.5,0.8999999999999999,0.0036,0.1,Ti1 Co1 Sb1
TiCoSb,600.0,350.0,11.0,2.45,0.0133636363636363,0.05,Ti1 Co1 Sb1
TiCoSb,700.0,325.0,10.0,2.1125,0.0147875,0.05,Ti1 Co1 Sb1
TiCoSb,800.0,250.0,9.0,1.875,0.0166666666666666,0.0333333333333333,Ti1 Co1 Sb1
Ti0.95Ta0.05CoSb,300.0,150.0,10.0,7.425,0.022275,0.003030303030303,Ti0.95 Ta0.05 Co1 Sb1
Ti0.95Ta0.05CoSb,400.0,170.0,8.0,10.404000000000002,0.05202,0.0027777777777777,Ti0.95 Ta0.05 Co1 Sb1
Ti0.95Ta0.05CoSb,500.0,175.0,7.5,10.71875,0.0714583333333333,0.0028571428571428,Ti0.95 Ta0.05 Co1 Sb1
Ti0.95Ta0.05CoSb,600.0,180.0,7.5,10.368,0.082944,0.003125,Ti0.95 Ta0.05 Co1 Sb1
Ti0.95Ta0.05CoSb,700.0,185.0,7.0,9.583,0.09583,0.0035714285714285,Ti0.95 Ta0.05 Co1 Sb1
Ti0.95Ta0.05CoSb,800.0,190.0,6.5,9.025,0.111076923076923,0.004,Ti0.95 Ta0.05 Co1 Sb1
Ti0.92Ta0.08CoSb,300.0,125.0,8.0,9.375,0.03515625,0.0016666666666666,Ti0.92 Ta0.08 Co1 Sb1
Ti0.92Ta0.08CoSb,400.0,140.0,7.5,11.368,0.0606293333333333,0.0017241379310344,Ti0.92 Ta0.08 Co1 Sb1
Ti0.92Ta0.08CoSb,500.0,150.0,7.0,11.7,0.0835714285714285,0.0019230769230769,Ti0.92 Ta0.08 Co1 Sb1
Ti0.92Ta0.08CoSb,600.0,170.0,6.5,13.294,0.1227138461538461,0.0021739130434782,Ti0.92 Ta0.08 Co1 Sb1
Ti0.92Ta0.08CoSb,700.0,175.0,6.0,12.8625,0.1500625,0.0023809523809523,Ti0.92 Ta0.08 Co1 Sb1
Ti0.92Ta0.08CoSb,800.0,180.0,5.5,12.96,0.1885090909090909,0.0025,Ti0.92 Ta0.08 Co1 Sb1
Nb0.8Ti0.2FeSb,300.0,80.0,8.9,41.6,0.1402247191011236,0.0001538461538461,Nb0.8 Ti0.2 Fe1 Sb1
Nb0.8Ti0.2FeSb,400.0,90.0,7.8,36.45,0.1869230769230769,0.0002222222222222,Nb0.8 Ti0.2 Fe1 Sb1
Nb0.8Ti0.2FeSb,500.0,100.0,6.9,35.0,0.253623188405797,0.0002857142857142,Nb0.8 Ti0.2 Fe1 Sb1
Nb0.8Ti0.2FeSb,600.0,120.0,6.2,43.2,0.4180645161290323,0.0003333333333333,Nb0.8 Ti0.2 Fe1 Sb1
Nb0.8Ti0.2FeSb,700.0,150.0,5.9,56.25,0.6673728813559322,0.0004,Nb0.8 Ti0.2 Fe1 Sb1
Nb0.8Ti0.2FeSb,800.0,160.0,5.7,51.2,0.7185964912280701,0.0005,Nb0.8 Ti0.2 Fe1 Sb1
(Nb0.96Ti0.04)0.8Ti0.2FeSb,300.0,75.0,8.2,37.6875,0.1378810975609756,0.0001492537313432,Nb0.768 Ti0.232 Fe1 Sb1
(Nb0.96Ti0.04)0.8Ti0.2FeSb,400.0,90.0,7.2,40.5,0.2250000000000001,0.0002,Nb0.768 Ti0.232 Fe1 Sb1
(Nb0.96Ti0.04)0.8Ti0.2FeSb,500.0,110.0,6.8,45.98,0.3380882352941177,0.0002631578947368,Nb0.768 Ti0.232 Fe1 Sb1
(Nb0.96Ti0.04)0.8Ti0.2FeSb,600.0,130.0,6.0,50.7,0.507,0.0003333333333333,Nb0.768 Ti0.232 Fe1 Sb1
(Nb0.96Ti0.04)0.8Ti0.2FeSb,700.0,140.0,5.8,47.04,0.5677241379310345,0.0004166666666666,Nb0.768 Ti0.232 Fe1 Sb1
(Nb0.96Ti0.04)0.8Ti0.2FeSb,800.0,160.0,5.7,51.2,0.7185964912280701,0.0005,Nb0.768 Ti0.232 Fe1 Sb1
(Nb0.88Ti0.12)0.8Ti0.2FeSb,300.0,80.0,7.0,36.48,0.1563428571428571,0.0001754385964912,Nb0.704 Ti0.296 Fe1 Sb1
(Nb0.88Ti0.12)0.8Ti0.2FeSb,400.0,100.0,6.2,44.0,0.2838709677419354,0.0002272727272727,Nb0.704 Ti0.296 Fe1 Sb1
(Nb0.88Ti0.12)0.8Ti0.2FeSb,500.0,120.0,5.8,50.4,0.4344827586206897,0.0002857142857142,Nb0.704 Ti0.296 Fe1 Sb1
(Nb0.88Ti0.12)0.8Ti0.2FeSb,600.0,130.0,5.2,42.25,0.4875,0.0004,Nb0.704 Ti0.296 Fe1 Sb1
(Nb0.88Ti0.12)0.8Ti0.2FeSb,700.0,150.0,5.1,51.75,0.7102941176470589,0.0004347826086956,Nb0.704 Ti0.296 Fe1 Sb1
(Nb0.88Ti0.12)0.8Ti0.2FeSb,800.0,170.0,5.0,57.8,0.9248,0.0005,Nb0.704 Ti0.296 Fe1 Sb1
(Nb0.8Ti0.2)0.8Ti0.2FeSb,300.0,80.0,6.3,35.2,0.1676190476190476,0.0001818181818181,Nb0.64 Ti0.36 Fe1 Sb1
(Nb0.8Ti0.2)0.8Ti0.2FeSb,400.0,95.0,5.9,36.1,0.2447457627118645,0.00025,Nb0.64 Ti0.36 Fe1 Sb1
(Nb0.8Ti0.2)0.8Ti0.2FeSb,500.0,115.0,5.5,42.32,0.3847272727272728,0.0003125,Nb0.64 Ti0.36 Fe1 Sb1
(Nb0.8Ti0.2)0.8Ti0.2FeSb,600.0,125.0,5.0,39.0625,0.46875,0.0004,Nb0.64 Ti0.36 Fe1 Sb1
(Nb0.8Ti0.2)0.8Ti0.2FeSb,700.0,145.0,4.9,42.05,0.6007142857142858,0.0005,Nb0.64 Ti0.36 Fe1 Sb1
(Nb0.8Ti0.2)0.8Ti0.2FeSb,800.0,150.0,4.7,40.5,0.6893617021276595,0.0005555555555555,Nb0.64 Ti0.36 Fe1 Sb1
(Nb0.76Ti0.24)0.8Ti0.2FeSb,300.0,70.0,6.2,31.85,0.1541129032258064,0.0001538461538461,Nb0.608 Ti0.392 Fe1 Sb1
(Nb0.76Ti0.24)0.8Ti0.2FeSb,400.0,80.0,5.8,30.72,0.2118620689655172,0.0002083333333333,Nb0.608 Ti0.392 Fe1 Sb1
(Nb0.76Ti0.24)0.8Ti0.2FeSb,500.0,100.0,5.3,42.0,0.3962264150943397,0.0002380952380952,Nb0.608 Ti0.392 Fe1 Sb1
(Nb0.76Ti0.24)0.8Ti0.2FeSb,600.0,120.0,5.0,41.76,0.50112,0.0003448275862068,Nb0.608 Ti0.392 Fe1 Sb1
(Nb0.76Ti0.24)0.8Ti0.2FeSb,700.0,140.0,4.8,49.0,0.7145833333333333,0.0004,Nb0.608 Ti0.392 Fe1 Sb1
(Nb0.76Ti0.24)0.8Ti0.2FeSb,800.0,150.0,4.5,51.75,0.92,0.0004347826086956,Nb0.608 Ti0.392 Fe1 Sb1
(Nb0.68Ti0.32)0.8Ti0.2FeSb,300.0,85.0,5.8,41.1825,0.2130129310344828,0.0001754385964912,Nb0.544 Ti0.456 Fe1 Sb1
(Nb0.68Ti0.32)0.8Ti0.2FeSb,400.0,100.0,5.4,44.0,0.3259259259259258,0.0002272727272727,Nb0.544 Ti0.456 Fe1 Sb1
(Nb0.68Ti0.32)0.8Ti0.2FeSb,500.0,115.0,5.0,44.965,0.44965,0.0002941176470588,Nb0.544 Ti0.456 Fe1 Sb1
(Nb0.68Ti0.32)0.8Ti0.2FeSb,600.0,140.0,4.7,52.92,0.6755744680851063,0.0003703703703703,Nb0.544 Ti0.456 Fe1 Sb1
(Nb0.68Ti0.32)0.8Ti0.2FeSb,700.0,150.0,4.4,49.5,0.7875,0.0004545454545454,Nb0.544 Ti0.456 Fe1 Sb1
(Nb0.68Ti0.32)0.8Ti0.2FeSb,800.0,170.0,4.2,54.91,1.045904761904762,0.0005263157894736,Nb0.544 Ti0.456 Fe1 Sb1
(Nb0.64Ti0.36)0.8Ti0.2FeSb,300.0,75.0,5.5,30.9375,0.16875,0.0001818181818181,Nb0.512 Ti0.488 Fe1 Sb1
(Nb0.64Ti0.36)0.8Ti0.2FeSb,400.0,90.0,5.0,32.4,0.2592,0.00025,Nb0.512 Ti0.488 Fe1 Sb1
(Nb0.64Ti0.36)0.8Ti0.2FeSb,500.0,115.0,4.5,40.9975,0.4555277777777778,0.0003225806451612,Nb0.512 Ti0.488 Fe1 Sb1
(Nb0.64Ti0.36)0.8Ti0.2FeSb,600.0,135.0,4.2,45.5625,0.6508928571428572,0.0004,Nb0.512 Ti0.488 Fe1 Sb1
(Nb0.64Ti0.36)0.8Ti0.2FeSb,700.0,150.0,4.1,45.0,0.7682926829268294,0.0005,Nb0.512 Ti0.488 Fe1 Sb1
(Nb0.64Ti0.36)0.8Ti0.2FeSb,800.0,175.0,4.0,55.125,1.1025,0.0005555555555555,Nb0.512 Ti0.488 Fe1 Sb1
(Nb0.6Ti0.4)0.8Ti0.2FeSb,300.0,80.0,5.1,35.2,0.2070588235294118,0.0001818181818181,Nb0.48 Ti0.52 Fe1 Sb1
(Nb0.6Ti0.4)0.8Ti0.2FeSb,400.0,95.0,4.7,36.1,0.3072340425531915,0.00025,Nb0.48 Ti0.52 Fe1 Sb1
(Nb0.6Ti0.4)0.8Ti0.2FeSb,500.0,110.0,4.3,36.3,0.4220930232558139,0.0003333333333333,Nb0.48 Ti0.52 Fe1 Sb1
(Nb0.6Ti0.4)0.8Ti0.2FeSb,600.0,140.0,4.1,49.0,0.7170731707317074,0.0004,Nb0.48 Ti0.52 Fe1 Sb1
(Nb0.6Ti0.4)0.8Ti0.2FeSb,700.0,155.0,3.9,48.05,0.8624358974358975,0.0005,Nb0.48 Ti0.52 Fe1 Sb1
(Nb0.6Ti0.4)0.8Ti0.2FeSb,800.0,170.0,3.8,52.02,1.0951578947368423,0.0005555555555555,Nb0.48 Ti0.52 Fe1 Sb1
Cu1.8Se,400.0,19.0,4.0,1.9494,0.019494,0.0001851851851851,Cu1.8 Se1
Cu1.8Se,500.0,23.0,3.6,2.116,0.0293888888888888,0.00025,Cu1.8 Se1
Cu1.8Se,600.0,38.0,3.5,4.7652,0.0816891428571428,0.0003030303030303,Cu1.8 Se1
Cu1.8Se,700.0,50.0,3.2,7.5,0.1640625,0.0003333333333333,Cu1.8 Se1
Cu1.8Se0.7S0.3,400.0,22.0,2.5,1.936,0.030976,0.00025,Cu1.8 Se0.7 S0.3
Cu1.8Se0.7S0.3,500.0,30.0,2.4,3.15,0.065625,0.0002857142857142,Cu1.8 Se0.7 S0.3
Cu1.8Se0.7S0.3,600.0,42.0,2.1,4.7628,0.13608,0.0003703703703703,Cu1.8 Se0.7 S0.3
Cu1.8Se0.7S0.3,700.0,62.0,1.5,7.688,0.3587733333333333,0.0005,Cu1.8 Se0.7 S0.3
Cu1.8Se0.5S0.5,400.0,25.0,2.8,1.75,0.025,0.0003571428571428,Cu1.8 Se0.5 S0.5
Cu1.8Se0.5S0.5,500.0,35.0,2.75,3.0625,0.0556818181818181,0.0004,Cu1.8 Se0.5 S0.5
Cu1.8Se0.5S0.5,600.0,45.0,2.3,4.455,0.1162173913043478,0.0004545454545454,Cu1.8 Se0.5 S0.5
Cu1.8Se0.5S0.5,700.0,60.0,2.0,7.199999999999998,0.252,0.0005,Cu1.8 Se0.5 S0.5
Cu1.8Se0.3S0.7,400.0,24.0,3.5,0.8064,0.009216,0.0007142857142857,Cu1.8 Se0.3 S0.7
Cu1.8Se0.3S0.7,500.0,35.0,3.7,1.47,0.0198648648648648,0.0008333333333333,Cu1.8 Se0.3 S0.7
Cu1.8Se0.3S0.7,600.0,50.0,3.5,2.75,0.0471428571428571,0.0009090909090909,Cu1.8 Se0.3 S0.7
Cu1.8Se0.3S0.7,700.0,72.0,2.5,5.184,0.145152,0.001,Cu1.8 Se0.3 S0.7
Cu1.8Se0.1S0.9,400.0,42.0,3.0,2.8224,0.037632,0.000625,Cu1.8 Se0.1 S0.9
Cu1.8Se0.1S0.9,500.0,52.0,3.2,4.3264,0.0676,0.000625,Cu1.8 Se0.1 S0.9
Cu1.8Se0.1S0.9,600.0,70.0,3.1,7.35,0.142258064516129,0.0006666666666666,Cu1.8 Se0.1 S0.9
Cu1.8Se0.1S0.9,700.0,90.0,2.6,11.34,0.3053076923076923,0.0007142857142857,Cu1.8 Se0.1 S0.9
Cu1.8S,400.0,25.0,1.8,2.0625,0.0458333333333333,0.0003030303030303,Cu1.8 S1
Cu1.8S,500.0,35.0,2.0,3.675,0.091875,0.0003333333333333,Cu1.8 S1
Cu1.8S,600.0,50.0,2.2,7.25,0.1977272727272727,0.0003448275862068,Cu1.8 S1
Cu1.8S,700.0,80.0,2.0,14.72,0.5152,0.0004347826086956,Cu1.8 S1
Li0.0024Ni0.9976O,400.0,294.97,16.1715,3.0140025090167204e-11,7.455096952086619e-06,28.867693586753195,Li0.0024 Ni0.9976 O1
Li0.0024Ni0.9976O,700.0,249.75,11.390999999999998,2.3726912399437502e-09,0.0014580667790015,0.262887397441054,Li0.0024 Ni0.9976 O1
Li0.0024Ni0.9976O,1000.0,262.408,8.44401,1.47749898635374e-08,0.0174975987280183,0.0466044031840128,Li0.0024 Ni0.9976 O1
Li0.0066Ni0.9944O,400.0,249.37,8.32761,1.2225649030540002e-10,5.87234466097236e-05,5.0864699898270604,Li0.0066 Ni0.9944 O1
Li0.0066Ni0.9944O,700.0,200.391,6.0105,1.2699389378957602e-08,0.0147900716500629,0.0316208533203477,Li0.0066 Ni0.9944 O1
Li0.0066Ni0.9944O,1000.0,206.655,5.30518,1.4996014447105602e-08,0.028266740142852,0.0284784261682562,Li0.0066 Ni0.9944 O1
Li0.0242Ni0.9758O,400.0,102.591,3.75078,8.526853218821681e-09,0.0090934186689933,0.0123432560768935,Li0.0242 Ni0.9758 O1
Li0.0242Ni0.9758O,700.0,77.3734,3.49599,1.2304167815253202e-08,0.0246365620916458,0.00486554078053,Li0.0242 Ni0.9758 O1
Li0.0242Ni0.9758O,1000.0,79.4948,2.54979,1.6310747320151602e-08,0.063968983014882,0.0038743922047228,Li0.0242 Ni0.9758 O1
Ca0.98Bi0.02Mn0.98Nb0.02O3,300.0,100.036,2.51281,4.92337182239611e-09,0.0058779276854152,0.0203259100815377,Ca0.98 Bi0.02 Mn0.98 Nb0.02 O3
Ca0.98Bi0.02Mn0.98Nb0.02O3,400.0,119.206,2.27454,6.597907621696631e-09,0.0116030628112878,0.021537237637689,Ca0.98 Bi0.02 Mn0.98 Nb0.02 O3
Ca0.98Bi0.02Mn0.98Nb0.02O3,700.0,184.305,1.87848,1.3107933657956002e-08,0.0488456281704847,0.025914330901715,Ca0.98 Bi0.02 Mn0.98 Nb0.02 O3
Ca0.98Bi0.02Mn0.98Nb0.02O3,1000.0,205.164,1.73598,1.58016455377197e-08,0.0910243524563629,0.0266379009676698,Ca0.98 Bi0.02 Mn0.98 Nb0.02 O3
Ca0.96Bi0.04Mn0.96Nb0.04O3,300.0,91.1852,2.2675,9.38012681740752e-09,0.0124103111145414,0.0088642092595268,Ca0.96 Bi0.04 Mn0.96 Nb0.04 O3
Ca0.96Bi0.04Mn0.96Nb0.04O3,400.0,114.152,2.16005,1.3264688321973102e-08,0.0245636690298337,0.0098235848349445,Ca0.96 Bi0.04 Mn0.96 Nb0.04 O3
Ca0.96Bi0.04Mn0.96Nb0.04O3,700.0,164.082,1.8785,2.1534851536605e-08,0.0802469846985548,0.0125020145498734,Ca0.96 Bi0.04 Mn0.96 Nb0.04 O3
Ca0.9Bi0.1Mn0.9Nb0.1O3,1000.0,172.301,1.6869,2.04101217808803e-08,0.120991889150989,0.0145455450583399,Ca0.9 Bi0.1 Mn0.9 Nb0.1 O3
CaMn0.98Nb0.02O3,300.0,180.0,2.5,1.6200000000000003e-08,0.01944,0.02,Ca1 Mn0.98 Nb0.02 O3
CaMn0.98Nb0.02O3,400.0,203.876,2.07513,1.92960476934576e-08,0.0371948700919124,0.0215408999999999,Ca1 Mn0.98 Nb0.02 O3
CaMn0.98Nb0.02O3,700.0,234.574,1.63069,1.94036820212991e-08,0.0832934366121665,0.028358,Ca1 Mn0.98 Nb0.02 O3
CaMn0.98Nb0.02O3,1000.0,248.217,1.38075,1.9952356292220705e-08,0.144503757321895,0.0308793999999999,Ca1 Mn0.98 Nb0.02 O3
CaMn0.96Ru0.04O3,400.0,119.985,3.75786,1.91409166603512e-08,0.0203742732942166,0.0075212699999999,Ca1 Mn0.96 Ru0.04 O3
CaMn0.96Ru0.04O3,700.0,137.217,3.23973,1.84892277596111e-08,0.0399491915428995,0.0101834999999999,Ca1 Mn0.96 Ru0.04 O3
CaMn0.96Ru0.04O3,1000.0,152.892,2.88165,1.84088797341355e-08,0.0638831215940018,0.0126981999999999,Ca1 Mn0.96 Ru0.04 O3
CaGd0.96Mn0.04O3,300.0,162.393,1.78652,1.7737962843839902e-08,0.0297863379819536,0.0148672576897173,Ca1 Gd0.96 Mn0.04 O3
CaGd0.96Mn0.04O3,400.0,163.533,1.6149,2.07736206921459e-08,0.0514548781773384,0.0128735584832888,Ca1 Gd0.96 Mn0.04 O3
CaGd0.96Mn0.04O3,700.0,172.65,1.34638,2.55497378297175e-08,0.132836320212735,0.0116666647222225,Ca1 Gd0.96 Mn0.04 O3
CaGd0.96Mn0.04O3,1000.0,172.65,1.28033,2.8211176926652496e-08,0.220343012556548,0.0105660329512303,Ca1 Gd0.96 Mn0.04 O3
CaGd0.94Mn0.06O3,300.0,104.274,2.84951,7.475233614750001e-09,0.0078700200540619,0.0145454545454545,Ca1 Gd0.94 Mn0.06 O3
CaGd0.94Mn0.06O3,400.0,118.519,2.5699,1.2374515466879701e-08,0.0192606956953651,0.0113513562600459,Ca1 Gd0.94 Mn0.06 O3
CaGd0.94Mn0.06O3,700.0,144.72899999999998,2.1394,2.4188161218329204e-08,0.0791423429598505,0.0086598080986525,Ca1 Gd0.94 Mn0.06 O3
CaGd0.94Mn0.06O3,1000.0,144.72899999999998,1.94512,2.36272143917792e-08,0.121469186434663,0.0088654054149896,Ca1 Gd0.94 Mn0.06 O3
Ca0.9Nd0.1MnO3,400.0,90.279,2.4130700000000003,6.829476990950219e-09,0.0113208104049202,0.0119339999999999,Ca0.9 Nd0.1 Mn1 O3
Ca0.9Nd0.1MnO3,700.0,123.847,2.41558,8.812101443205381e-09,0.0255361901085609,0.0174056999999999,Ca0.9 Nd0.1 Mn1 O3
Ca0.9Nd0.1MnO3,1000.0,130.035,2.38232,7.93080054453867e-09,0.0332902403729921,0.0213207999999999,Ca0.9 Nd0.1 Mn1 O3
Ca0.9Yb0.1MnO3,400.0,90.279,1.63871,2.00914505768377e-08,0.0490421138013138,0.0040566,Ca0.9 Yb0.1 Mn1 O3
Ca0.9Yb0.1MnO3,700.0,123.847,1.60943,2.56037061732022e-08,0.111359887172735,0.0059905699999999,Ca0.9 Yb0.1 Mn1 O3
Ca0.9Yb0.1MnO3,1000.0,130.035,1.58808,2.04841608497926e-08,0.128986958149417,0.0082547199999999,Ca0.9 Yb0.1 Mn1 O3
